debugUWVNMI:debug4U8V6T,39,1435607186978,"[""IS IT POINTED / SHARP?"", ""ANTELOPE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,40,1435607187171,"[""DO YOU DRINK FROM IT?"", ""WHEAT"", ""0.0""]"
debugUWVNMI:debug4U8V6T,41,1435607187395,"[""IS IT TALLER THAN A PERSON?"", ""TOOTHPASTE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,42,1435607187629,"[""DOES IT HAVE WRITING ON IT?"", ""LIME"", ""0.0""]"
debugUWVNMI:debug4U8V6T,43,1435607187837,"[""DO YOU INTERACT WITH IT?"", ""SHOVEL"", ""0.0""]"
debugUWVNMI:debug4U8V6T,44,1435607188047,"[""DOES IT CONTAIN SOMETHING ELSE?"", ""CUPBOARD"", ""0.0""]"
debugUWVNMI:debug4U8V6T,45,1435607188227,"[""DOES IT CONTAIN SOMETHING ELSE?"", ""CUPBOARD"", ""0.0""]"
debugUWVNMI:debug4U8V6T,46,1435607188831,"[""CAN YOU USE IT UP?"", ""SHOE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,47,1435607189014,"[""CAN YOU USE IT UP?"", ""SHOE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,48,1435607189230,"[""CAN YOU USE IT UP?"", ""SHOE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,49,1435607189625,"[""DOES IT HAVE WRITING ON IT?"", ""PASTE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,50,1435607189822,"[""IS IT MANMADE?"", ""NECKTIE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,51,1435607190015,"[""IS IT MANMADE?"", ""NECKTIE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,52,1435607190179,"[""CAN YOU SEE THROUGH IT?"", ""CAR"", ""0.0""]"
debugUWVNMI:debug4U8V6T,53,1435607190385,"[""DOES IT HAVE A FLAT / STRAIGHT TOP?"", ""SWEAT"", ""0.0""]"
debugUWVNMI:debug4U8V6T,54,1435607190554,"[""ARE THERE MANY VARIETIES OF IT?"", ""SPOOL"", ""0.0""]"
debugUWVNMI:debug4U8V6T,55,1435607190762,"[""DOES IT HAVE A HARD INSIDE?"", ""CRICKET"", ""0.0""]"
debugUWVNMI:debug4U8V6T,56,1435607191164,"[""DOES IT OPEN?"", ""SWEAT"", ""0.0""]"
debugUWVNMI:debug4U8V6T,57,1435607191409,"[""IS IT TALLER THAN A PERSON?"", ""SKIN"", ""0.0""]"
debugUWVNMI:debug4U8V6T,58,1435607191918,"[""IS IT A BODY PART?"", ""BODY"", ""0.0""]"
debugUWVNMI:debug4U8V6T,59,1435607192159,"[""IS IT A BODY PART?"", ""BODY"", ""0.0""]"
debugUWVNMI:debug4U8V6T,60,1435607192445,"[""CAN IT BE EASILY MOVED?"", ""EARRING"", ""0.0""]"
debugUWVNMI:debug4U8V6T,61,1435607193031,"[""DOES IT GET WET?"", ""DITCH"", ""0.0""]"
debugUWVNMI:debug4U8V6T,62,1435607193238,"[""DOES IT GET WET?"", ""DITCH"", ""0.0""]"
debugUWVNMI:debug4U8V6T,63,1435607193519,"[""IS IT RED?"", ""RING"", ""0.0""]"
debugUWVNMI:debug4U8V6T,64,1435607193718,"[""IS IT USED DURING MEALS?"", ""PASTE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,65,1435607193895,"[""IS IT USED DURING MEALS?"", ""PASTE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,66,1435607194137,"[""IS IT BLACK?"", ""IPOD"", ""0.0""]"
debugUWVNMI:debug4U8V6T,67,1435607194369,"[""IS IT BLUE?"", ""SEA"", ""0.0""]"
debugUWVNMI:debug4U8V6T,68,1435607194609,"[""DOES IT GET WET?"", ""DITCH"", ""0.0""]"
debugUWVNMI:debug4U8V6T,69,1435607194827,"[""WAS IT AROUND 100 YEARS AGO?"", ""SCISSORS"", ""0.0""]"
debugUWVNMI:debug4U8V6T,70,1435607195027,"[""DOES IT COME FROM A PLANT?"", ""LEAF"", ""0.0""]"
debugUWVNMI:debug4U8V6T,71,1435607195518,"[""CAN IT KEEP YOU DRY?"", ""FRISBEE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,72,1435607195730,"[""CAN IT KEEP YOU DRY?"", ""FRISBEE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,73,1435607195940,"[""IS IT BROWN?"", ""SCARF"", ""0.0""]"
debugUWVNMI:debug4U8V6T,74,1435607196477,"[""CAN IT BREAK?"", ""PIMPLE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,75,1435607197601,"[""IS IT WHITE?"", ""PUDDLE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,76,1435607198764,"[""IS IT FUZZY?"", ""FREEZER"", ""0.0""]"
debugUWVNMI:debug4U8V6T,77,1435607199488,"[""IS IT A PERSON?"", ""CUP"", ""0.0""]"
debugUWVNMI:debug4U8V6T,78,1435607200389,"[""CAN YOU USE IT UP?"", ""SHOE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,79,1435607200717,"[""CAN YOU USE IT UP?"", ""SHOE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,80,1435607201945,"[""DOES IT HAVE PARTS?"", ""ENGINE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,81,1435607202178,"[""DOES IT HAVE PARTS?"", ""ENGINE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,82,1435607202386,"[""DOES IT CHANGE COLOR?"", ""LAUNDRY"", ""0.0""]"
debugUWVNMI:debug4U8V6T,83,1435607202626,"[""CAN IT BE WASHED?"", ""BLANKET"", ""0.0""]"
debugUWVNMI:debug4U8V6T,84,1435607202827,"[""DOES IT HAVE A STRONG SMELL?"", ""SURF"", ""0.0""]"
debugUWVNMI:debug4U8V6T,85,1435607203044,"[""IS IT MANMADE?"", ""PIMPLE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,86,1435607203500,"[""CAN IT BE WASHED?"", ""EARRING"", ""0.0""]"
debugUWVNMI:debug4U8V6T,87,1435607203775,"[""CAN IT BE WASHED?"", ""EARRING"", ""0.0""]"
debugUWVNMI:debug4U8V6T,88,1435607203999,"[""IS IT HARD TO CATCH?"", ""PEACOCK"", ""0.0""]"
debugUWVNMI:debug4U8V6T,89,1435607204322,"[""DOES IT HAVE WIRES OR A CORD?"", ""ENGINE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,90,1435607204525,"[""DOES IT HAVE A TAIL?"", ""TOOTHPASTE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,91,1435607204823,"[""CAN YOU RIDE ON/IN IT?"", ""CRICKET"", ""0.0""]"
debugUWVNMI:debug4U8V6T,92,1435607205176,"[""IS IT A VEHICLE?"", ""CAMEL"", ""0.0""]"
debugUWVNMI:debug4U8V6T,93,1435607205457,"[""WOULD YOU AVOID TOUCHING IT?"", ""PENGUIN"", ""0.0""]"
debugUWVNMI:debug4U8V6T,94,1435607205753,"[""DOES IT HAVE A STRONG SMELL?"", ""CHESTNUT"", ""0.0""]"
debugUWVNMI:debug4U8V6T,95,1435607206742,"[""WAS IT AROUND 100 YEARS AGO?"", ""VEIN"", ""0.0""]"
debugUWVNMI:debug4U8V6T,96,1435607207487,"[""IS IT LIGHTWEIGHT?"", ""CANDY"", ""0.0""]"
debugUWVNMI:debug4U8V6T,97,1435607207977,"[""DOES IT HAVE A TAIL?"", ""TOOTHPASTE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,98,1435607208831,"[""CAN YOU BUY IT?"", ""NECKTIE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,99,1435607210387,"[""CAN YOU SEE THROUGH IT?"", ""SUNGLASSES"", ""0.0""]"
debugUWVNMI:debug4U8V6T,100,1435607211247,"[""DOES IT HAVE WIRES OR A CORD?"", ""ENGINE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,101,1435607212568,"[""CAN YOU USE IT UP?"", ""PILLOW"", ""0.0""]"
debugUWVNMI:debug4U8V6T,102,1435607243209,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugUWVNMI:debug4U8V6T,103,1435607244376,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1143, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debugUWVNMI:debug4U8V6T,104,1435607245463,"[""IS IT USED DURING MEALS?"", ""PASTE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,105,1435607245647,"[""IS IT USED DURING MEALS?"", ""PASTE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,106,1435607245839,"[""IS IT USED DURING MEALS?"", ""PASTE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,107,1435607246040,"[""IS IT A PERSON?"", ""REVOLVER"", ""0.0""]"
debugUWVNMI:debug4U8V6T,108,1435607246201,"[""CAN IT BEND?"", ""PEACOCK"", ""0.0""]"
debugUWVNMI:debug4U8V6T,109,1435607246620,"[""IS IT BIGGER THAN A LOAF OF BREAD?"", ""DITCH"", ""0.0""]"
debugUWVNMI:debug4U8V6T,110,1435607246839,"[""IS IT BIGGER THAN A LOAF OF BREAD?"", ""DITCH"", ""0.0""]"
debugUWVNMI:debug4U8V6T,111,1435607247038,"[""WOULD YOU FIND IT NEAR A ROAD?"", ""OCEAN"", ""0.0""]"
debugUWVNMI:debug4U8V6T,112,1435607247259,"[""IS IT A PERSON?"", ""YOGURT"", ""0.0""]"
debugUWVNMI:debug4U8V6T,113,1435607247459,"[""IS IT TALLER THAN A PERSON?"", ""OWL"", ""0.0""]"
debugUWVNMI:debug4U8V6T,114,1435607248907,"[""IS IT WARM BLOODED?"", ""SEDAN"", ""0.0""]"
debugUWVNMI:debug4U8V6T,115,1435607249127,"[""IS IT WARM BLOODED?"", ""SEDAN"", ""0.0""]"
debugUWVNMI:debug4U8V6T,116,1435607249336,"[""IS IT BROWN?"", ""PUDDLE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,117,1435607249590,"[""WOULD YOU AVOID TOUCHING IT?"", ""THORN"", ""0.0""]"
debugUWVNMI:debug4U8V6T,118,1435607250065,"[""IS IT BLACK?"", ""TORNADO"", ""0.0""]"
debugUWVNMI:debug4U8V6T,119,1435607250283,"[""IS IT BLACK?"", ""TORNADO"", ""0.0""]"
debugUWVNMI:debug4U8V6T,120,1435607250497,"[""ARE THERE MANY VARIETIES OF IT?"", ""SPOOL"", ""0.0""]"
debugUWVNMI:debug4U8V6T,121,1435607250730,"[""CAN IT BE EASILY MOVED?"", ""EARRING"", ""0.0""]"
debugUWVNMI:debug4U8V6T,122,1435607250955,"[""CAN YOU USE IT UP?"", ""LAUNDRY"", ""0.0""]"
debugUWVNMI:debug4U8V6T,123,1435607251220,"[""DOES IT CHANGE COLOR?"", ""RAZOR"", ""0.0""]"
debugUWVNMI:debug4U8V6T,124,1435607251467,"[""DOES IT HAVE A STRONG SMELL?"", ""CHEESE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,125,1435607251702,"[""IS IT A HERBIVORE?"", ""NERVE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,126,1435607251926,"[""DOES IT COME FROM A PLANT?"", ""CEREAL"", ""0.0""]"
debugUWVNMI:debug4U8V6T,127,1435607252184,"[""IS IT TALLER THAN A PERSON?"", ""SAW"", ""0.0""]"
debugUWVNMI:debug4U8V6T,128,1435607252409,"[""CAN YOU HOLD IT?"", ""ENVELOPE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,129,1435607252617,"[""CAN IT BE EASILY MOVED?"", ""PEACOCK"", ""0.0""]"
debugUWVNMI:debug4U8V6T,130,1435607252852,"[""IS IT A PERSON?"", ""GAZELLE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,131,1435607253061,"[""DOES IT CHANGE COLOR?"", ""SHEEP"", ""0.0""]"
debugUWVNMI:debug4U8V6T,132,1435607253488,"[""IS IT POINTED / SHARP?"", ""CLOSET"", ""0.0""]"
debugUWVNMI:debug4U8V6T,133,1435607253713,"[""IS IT POINTED / SHARP?"", ""CLOSET"", ""0.0""]"
debugUWVNMI:debug4U8V6T,134,1435607253937,"[""WAS IT AROUND 100 YEARS AGO?"", ""ARM"", ""0.0""]"
debugUWVNMI:debug4U8V6T,135,1435607254153,"[""CAN YOU BUY IT?"", ""NECKTIE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,136,1435607254879,"[""IS IT WARM BLOODED?"", ""IRIS"", ""0.0""]"
debugUWVNMI:debug4U8V6T,137,1435607257384,"[""DOES IT MAKE SOUND CONTINUOUSLY WHEN ACTIVE?"", ""KANGAROO"", ""0.0""]"
debugUWVNMI:debug4U8V6T,138,1435607257583,"[""DOES IT MAKE SOUND CONTINUOUSLY WHEN ACTIVE?"", ""KANGAROO"", ""0.0""]"
debugUWVNMI:debug4U8V6T,139,1435607257786,"[""DOES IT MAKE SOUND CONTINUOUSLY WHEN ACTIVE?"", ""KANGAROO"", ""0.0""]"
debugUWVNMI:debug4U8V6T,140,1435607258645,"[""IS IT WARM BLOODED?"", ""PLUG"", ""0.0""]"
debugUWVNMI:debug4U8V6T,141,1435607258886,"[""IS IT WARM BLOODED?"", ""PLUG"", ""0.0""]"
debugUWVNMI:debug4U8V6T,142,1435607259111,"[""DO YOU INTERACT WITH IT?"", ""WINE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,143,1435607259325,"[""DOES IT HAVE A HARD OUTER SHELL?"", ""ENGINE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,144,1435607259561,"[""DOES IT CHANGE COLOR?"", ""COCKTAIL"", ""0.0""]"
debugUWVNMI:debug4U8V6T,145,1435607259775,"[""IS IT FUZZY?"", ""FREEZER"", ""0.0""]"
debugUWVNMI:debug4U8V6T,146,1435607260001,"[""IS IT HOLLOW?"", ""KITTEN"", ""0.0""]"
debugUWVNMI:debug4U8V6T,147,1435607260433,"[""CAN YOU HOLD IT?"", ""ENVELOPE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,148,1435607260755,"[""CAN YOU HOLD IT?"", ""ENVELOPE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,149,1435607260983,"[""IS IT A VEHICLE?"", ""RAILROAD"", ""0.0""]"
debugUWVNMI:debug4U8V6T,150,1435607261249,"[""WOULD YOU FIND IT IN A HOUSE?"", ""SPOOL"", ""0.0""]"
debugUWVNMI:debug4U8V6T,151,1435607261507,"[""IS IT A BODY PART?"", ""FEATHER"", ""0.0""]"
debugUWVNMI:debug4U8V6T,152,1435607261757,"[""IS IT A VEHICLE?"", ""HORSE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,153,1435607261972,"[""DOES IT HAVE A STRONG SMELL?"", ""TIGER"", ""0.0""]"
debugUWVNMI:debug4U8V6T,154,1435607262190,"[""IS IT BLUE?"", ""SKY"", ""0.0""]"
debugUWVNMI:debug4U8V6T,155,1435607262404,"[""CAN YOU USE IT UP?"", ""BOULDER"", ""0.0""]"
debugUWVNMI:debug4U8V6T,156,1435607262668,"[""DOES IT HAVE A TAIL?"", ""EAR"", ""0.0""]"
debugUWVNMI:debug4U8V6T,157,1435607262896,"[""IS IT MANMADE?"", ""BIN"", ""0.0""]"
debugUWVNMI:debug4U8V6T,158,1435607263152,"[""ARE THERE MANY VARIETIES OF IT?"", ""SPOOL"", ""0.0""]"
debugUWVNMI:debug4U8V6T,159,1435607263418,"[""DOES IT HAVE A HARD INSIDE?"", ""LIME"", ""0.0""]"
debugUWVNMI:debug4U8V6T,160,1435607263704,"[""IS IT COLORFUL?"", ""BARN"", ""0.0""]"
debugUWVNMI:debug4U8V6T,161,1435607263914,"[""IS IT POINTED / SHARP?"", ""TICKET"", ""0.0""]"
debugUWVNMI:debug4U8V6T,162,1435607264138,"[""IS IT A PERSON?"", ""TONGUE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,163,1435607264355,"[""IS IT A BODY PART?"", ""WHISKER"", ""0.0""]"
debugUWVNMI:debug4U8V6T,164,1435607265356,"[""DOES IT COME FROM A PLANT?"", ""POTATO"", ""0.0""]"
debugUWVNMI:debug4U8V6T,165,1435607265758,"[""DOES IT COME FROM A PLANT?"", ""POTATO"", ""0.0""]"
debugUWVNMI:debug4U8V6T,166,1435607266022,"[""CAN IT CLIMB TREES?"", ""PUPPY"", ""0.0""]"
debugUWVNMI:debug4U8V6T,167,1435607266245,"[""DOES IT CHANGE COLOR?"", ""CHICKEN"", ""0.0""]"
debugUWVNMI:debug4U8V6T,168,1435607266482,"[""IS IT TALLER THAN A PERSON?"", ""PANTIES"", ""0.0""]"
debugUWVNMI:debug4U8V6T,169,1435607266735,"[""DOES IT CHANGE COLOR?"", ""BOMB"", ""0.0""]"
debugUWVNMI:debug4U8V6T,170,1435607266986,"[""DOES IT HAVE A TAIL?"", ""FACTORY"", ""0.0""]"
debugUWVNMI:debug4U8V6T,171,1435607267218,"[""IS IT VALUABLE?"", ""DINOSAUR"", ""0.0""]"
debugUWVNMI:debug4U8V6T,172,1435607267450,"[""DOES IT HAVE A HARD INSIDE?"", ""CRICKET"", ""0.0""]"
debugUWVNMI:debug4U8V6T,173,1435607267700,"[""IS IT MANMADE?"", ""SPEAR"", ""0.0""]"
debugUWVNMI:debug4U8V6T,174,1435607268173,"[""DOES IT CHANGE COLOR?"", ""FOREHEAD"", ""0.0""]"
debugUWVNMI:debug4U8V6T,175,1435607268406,"[""DOES IT CHANGE COLOR?"", ""FOREHEAD"", ""0.0""]"
debugUWVNMI:debug4U8V6T,176,1435607268637,"[""IS IT WILD?"", ""WEED"", ""0.0""]"
debugUWVNMI:debug4U8V6T,177,1435607268872,"[""IS IT WARM BLOODED?"", ""SEAWEED"", ""0.0""]"
debugUWVNMI:debug4U8V6T,178,1435607269104,"[""CAN YOU CONTROL IT?"", ""CD"", ""0.0""]"
debugUWVNMI:debug4U8V6T,179,1435607269319,"[""IS IT BLUE?"", ""BLUEBIRD"", ""0.0""]"
debugUWVNMI:debug4U8V6T,180,1435607269764,"[""IS IT WARM BLOODED?"", ""STRING"", ""0.0""]"
debugUWVNMI:debug4U8V6T,181,1435607270055,"[""IS IT WARM BLOODED?"", ""STRING"", ""0.0""]"
debugUWVNMI:debug4U8V6T,182,1435607270296,"[""IS IT BLUE?"", ""SEA"", ""0.0""]"
debugUWVNMI:debug4U8V6T,183,1435607270537,"[""IS IT VALUABLE?"", ""LIME"", ""0.0""]"
debugUWVNMI:debug4U8V6T,184,1435607271662,"[""WAS IT AROUND 100 YEARS AGO?"", ""VEIN"", ""0.0""]"
debugUWVNMI:debug4U8V6T,185,1435607271869,"[""WAS IT AROUND 100 YEARS AGO?"", ""VEIN"", ""0.0""]"
debugUWVNMI:debug4U8V6T,186,1435607272117,"[""DOES IT CHANGE COLOR?"", ""CHICKEN"", ""0.0""]"
debugUWVNMI:debug4U8V6T,187,1435607273049,"[""CAN YOU USE IT UP?"", ""IVY"", ""0.0""]"
debugUWVNMI:debug4U8V6T,188,1435607273277,"[""CAN YOU USE IT UP?"", ""IVY"", ""0.0""]"
debugUWVNMI:debug4U8V6T,189,1435607273503,"[""IS IT BIGGER THAN A BED?"", ""PUDDLE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,190,1435607274378,"[""WOULD YOU AVOID TOUCHING IT?"", ""SQUIRREL"", ""0.0""]"
debugUWVNMI:debug4U8V6T,191,1435607275035,"[""CAN YOU SEE THROUGH IT?"", ""TELESCOPE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,192,1435607275542,"[""DOES IT COME IN A BUNCH/PACK?"", ""PUDDLE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,193,1435607275758,"[""DOES IT COME IN A BUNCH/PACK?"", ""PUDDLE"", ""0.0""]"
debugUWVNMI:debug4U8V6T,194,1435607276023,"[""DOES IT CHANGE COLOR?"", ""LAUNDRY"", ""0.0""]"
debugUWVNMI:debug4U8V6T,195,1435607276231,"[""IS IT WILD?"", ""WEED"", ""0.0""]"
debugUWVNMI:debug4U8V6T,196,1435607276465,"[""IS IT A PERSON?"", ""MITTENS"", ""0.0""]"
debugUWVNMI:debug4U8V6T,197,1435607277520,"[""IS IT BLUE?"", ""SEA"", ""0.0""]"
debugUWVNMI:debug4U8V6T,198,1435607278107,"[""DOES IT CHANGE COLOR?"", ""CUCUMBER"", ""0.0""]"
debugUWVNMI:debug4U8V6T,199,1435607278388,"[""DOES IT CHANGE COLOR?"", ""CUCUMBER"", ""0.0""]"
debugUWVNMI:debug4U8V6T,200,1435607278650,"[""IS IT WARM BLOODED?"", ""SALAD"", ""0.0""]"
debugUWVNMI:debug4U8V6T,201,1435607278936,"[""DOES IT CHANGE COLOR?"", ""NET"", ""0.0""]"
debugUWVNMI:debug4U8V6T,202,1435607279527,"[""IS IT FUZZY?"", ""FLOOR"", ""0.0""]"
debugUWVNMI:debug4U8V6T,203,1435607280153,"[""DO YOU INTERACT WITH IT?"", ""SPARK"", ""0.0""]"
debugUWVNMI:debug4U8V6T,204,1435607280401,"[""DO YOU INTERACT WITH IT?"", ""SPARK"", ""0.0""]"
